leaguePoints,rank,summonerName,wins,losses,hotStreak,veteran,freshBlood,inactive,summonerId
689,I,Madrid1st,240,196,False,False,False,False,egW3aOir8ZAo95F4SMWqE7NKVtIQ48oQVMSc2RnhSoLlqNtf4LACKK8jEw
688,I,winnersQ tester,372,343,False,True,False,False,x9a5Du6gCG0WIoyIM0e-G28Xd146xOomxZMYph083sVL9P3fDungL3yiCQ
687,I,Bigby WoIf,450,413,False,False,True,False,0Xv3bIwDyWomFsZYZEz6Lw7VzGDK5r1-yN2YmcvIlIpLk1kX
686,I,1roNN,909,868,False,True,False,False,wqVLdBBAeWor5eu6XjhHOl3tsJyXyLLgBPQWdrk24cLzEUQ5
686,I,MyNameJeff77,276,232,False,False,False,False,dzAaOQ7KS02q4yUVuTjqNDxa4M_wxXxDkitFb4t1oWPCB_4G2G_ygHxaFw
685,I,TripleairsignBi,140,91,False,False,True,False,0T1bjAV6cKNg0ULxsCFeGCLuedDvBAmneB046cydOY2ph8g
685,I,KhouJin,451,415,False,True,False,False,W1YvAR1pWinqnpJCxoCjz3ip6XYHYH8kJydLYc-nsk9s__I
685,I,Catrα,536,500,True,False,True,False,LGVDadRsEaQikecOkzhiY-HHaELdJfdnuOWIFRmKauseYwDj
683,I,medio botijo,395,310,False,False,True,False,Lys2laWtYNRROw7YgAypxTTopSnpmYiSbAVwwSdLNXsEwW7IUC2ugPIryg
683,I,445e Nuît,217,170,False,False,False,False,p8lkMZ83e9MiUPAUUj3zA8v8PWHyNO-bT5ehvUZdZ41DYxU
682,I,cospect,142,109,False,True,False,False,KOp-aafMbtOWs8o6JgVFBWSIJczFPcA9Wkpd82UaXvKjYXY
682,I,Lilholt,580,535,False,False,False,False,tzCvaR_sd5mjyHtre7l8XzCbj819DTVdT9f9GVOsO61UR2ZI
681,I,Lari,288,253,False,False,False,False,Qu87pQ-vcAjVJTrYKXijTsBDa4GnNvyysq2r8KUVweMEkVM
681,I,Giyuu zzz,462,431,False,False,False,False,3Oszzqz8gGSgyZ6laSjBwJR4DWvUQ5VCyp_JbRoKaKUobztMg46U98FmQw
681,I,BurgerMäker,357,326,False,True,False,False,0qZClKM9THVDiwIQI12Uat725-zywsWFXXjPpR65bDaHu7E
681,I,walewiadro420,369,334,False,True,False,False,uKEG55dqdNsXcvKy4X1IOj7fIfXQQ0e6Jo8IDqPCa7BSuwG-GoJOOfBOZQ
680,I,JaVaaa N6X,679,640,False,False,True,False,PdYz70fz8nP2Ytds5NARGUl_4qTWhcZCDyJo80QTHqnPErI
680,I,Boring cycle0,1118,1097,False,False,False,False,WsNOftSasd15slCzNHer9px6PcCWSBpuXL0ncONr5-H2TmU
680,I,Trailer,398,330,False,False,True,False,o-IqGQDeYMmmmHL0f76P88XHrfgb6KwkoRiol66n0ol4LBmq
680,I,il0v3c0c41n3,118,78,False,False,False,False,On9WRi_fKJrNxEq7VqQkrcQuzvTid6teeFXY4y28plmV_zHr
679,I,RuxalXIII,301,263,False,False,False,False,bKw-OlgKMu03hF9C_NydbVlcG2OvAayG7jDQ77WHej0MvMI
678,I,wbm,365,339,False,False,True,False,Pm11zADm8cWlNkYbI-zPa6jYKETpuwSX3Uvul4cJwBjuOEcnvRfXRo3oqw
678,I,abagnale1,235,200,False,False,False,False,eLOGuGAJjr1aSmtvxcnxK-cawyKM29tW6JknNOhUcYWOfXo0
677,I,BADGER ZZ ,107,56,True,False,False,False,6qWyt1tdsJCH4r7O9aM9977nK3LPZCZ7jEwAAr08-TBCElE
677,I,XXXXX Q0001,365,328,False,False,False,False,RnNapCpqPINEVdcLurZaiMNivYPTaOlTYhMK_gcJLUHwp7A
677,I,ok in head,207,195,False,False,False,False,Fsmu5LcC4NcNt9sMufYE_NRIfZ0fFFU_LtviCJUCA3HM9pH0powDdnAlwg
677,I,POUTlNE 1V9,200,160,False,False,False,False,JwsEht1ZSozkhQLbHXyR4Q-uIctpc2_tAwh1CTOj_PXYNdo
677,I,200 SAKUYA,276,220,False,False,True,False,sNwEplimfpqUlpL5yN7ZRIn29rTG_jX9tWUbtOM6FagNzpUb
677,I,RGM Learchuzz,319,278,False,False,True,False,gRRPhBX8W1MzfMy3wCEk7QSWUXKrKkkKVff-MOr-2wTuDPs
677,I,homielander,238,208,True,False,False,False,V8XGi2A_diK0U8D4Hfsw_ZEKOqcTAu-CS8xYYmgxfCWDCWg
676,I,Wrongo,219,185,True,True,False,False,VzMpOEJGQHtoZAHHl2NKpaq06g84Gn8mkXDTXxPr-rE5UJM
675,I,8roda,256,216,False,False,False,False,OwZgEcf4HDc5x6QzytA57dNr-xX1ehtiQogAIUWWxykvFhrS
675,I,Buff Delayer,352,309,True,False,True,False,SfSIgpw-u8JwvTYADn9bGflI_ygCWeVx-y6GhboCOqzRUXI
675,I,FABFABFAB,323,291,False,False,True,False,kvVgF3YhpW4i3yoWgRNHUM8-PRUk6lgeUBAsSJ0aPIrshmo
674,I,Dragoo,348,248,False,False,True,False,9YV0MnijLhDyF2UzHO0SwlRuGj-IzsL3P1Jy8kxK_7rI2Wo
673,I,unhappy11,119,90,False,False,True,False,6SEw26IauO_DEjY1Yv34TiOFYBn8fjN2BCAduHbZ7UF5QHmvzNV7j61iCQ
673,I,coldxn,803,768,False,True,False,False,8f6ug2o_rQyopgSAEYQqy1vzptu1Ld93IqE9fT6mk2URA3DYUtTw6wMCnA
673,I,a lost tuokaZ,152,132,False,False,False,False,aTvkVWqf1xlSEDjfca1Uv6CCFYC9Nq0YeBEc7aqQZffcrgCJctPGkkb93w
672,I,tech movement,188,151,False,False,False,False,Xbtwgz8vKF4sVd79I8_vPR-f2wvxYSTT7iikIDeZca7DpqNs
672,I,TOG qLibali,164,134,False,False,False,False,T9ZFN1RNTd5gLGemPunSEFJAS_UL0xV2pB68r-ooHmCzv-o
671,I,Wescker,637,591,True,False,True,False,d15jAoezcjk8gsobRYWTDygIuAPDYzPRk3E7A_Z0sTBa5oI
671,I,Symeοn,237,205,False,False,False,False,XCuNuM2OVwhdq29xwf3ghrH0xW9RcK13_JuAEXP3Nm0Fdos
671,I,HOLLOW KNlGHT ,689,658,False,False,True,False,jJTwbErTqyyGPItmXmj19-vA-LENTjXMaOXthYWwQnqZoVF7
670,I,Biertje,365,331,False,False,True,False,9wigCCoROj5yM9vKJ2QJ4Y5m0D_2hHuVOz8iHUEcoDd2J3w
670,I,lövhögen,296,261,False,False,True,False,996MsCjIL8ggpMMLGetKM5Lj-BSJ4LrcDdVMOXcz9i-LX-E
670,I,Plαnk,622,581,False,False,True,False,g5rQIl2Z-0-INH3QjGl-4SP0E_X5DdgpfYY5YM3aLn-dy08
669,I,flush brain come,494,457,True,False,True,False,5PVYvcY2vIzyT1S3vvbA6H9ihUyX0b4ra1G5zwRKF9tycO0Q
669,I,GhostMara,266,205,False,False,False,False,V2BLpJefcF5kifTM7Mu86YPd6qM-iL6AZo7RQ7nKNecxdpc
669,I,Black Cleaver X,427,399,False,False,True,False,YVt4xjDDPez-ahs563C-MMa_rwV8WuddLrpFeZi1NzHA9no9
667,I,Swenzu,239,225,False,False,False,False,9Xum9Kf5kcaZajrLSS73_01K2ExqE1ZIS-NKduaAfqMPCl4
666,I,Inting as usual,369,321,False,False,False,False,-FXvn30bvgFOnc2p1Me-nMzAtoutDP5Ub4TRk9QydJX3Y-BM
666,I,out of it,371,336,False,False,False,False,fxTfptUxgdZNQdLEj15z0mWevKzYLoPp2WW2QcKq7JuEOh8
666,I,septico1,480,450,True,False,True,False,ZO2IgHA8JBKbnNeNmanUdwAGnOCHz0CQXKzCK7SKbvxL3rI
666,I,Elas,489,454,True,False,True,False,os7pX1rTY4x8GeLOGuvSpqxQF8Vm7nRPRxDX-HT4H6-Gf-I
665,I,Redskab,133,96,False,False,True,False,sAs94cX4bgQKMleoX4uu4q6xofAhSMynJZLoP9aID6SG9fQ
665,I,hand pet big dog,299,259,False,False,False,False,_bZtki0PpygI-4vCCqMRDQlyvJs9eaByjMKNJ-h_zP1PFQo
665,I,da go lapa6,249,232,False,False,False,False,74GEA98ObvEgPqoHbUm52O3qqd3kWitaUXbyfTrBYnVrEjQ
665,I,DanieI Straub,311,240,False,False,False,False,PDzFckYDBnSpM0q4C8Hp_Fi_y1h7zoM7YUaw3jRsKd_YjdI
664,I,V Sotsy,928,895,False,False,True,False,Cs8vbSKQe2h1sKm0MSIciGVzpQyP4Y3ExxrqO8l5vwlAxHk
664,I,Sharky Mcnugget,163,119,False,False,False,False,dsufO_pt0-GkAQQ6B-qMy-gtkiURJNe2ElKA6Wtb3Sr-QI4
664,I,meistro,547,511,True,False,False,False,2qZ6byxhT9edl47BpYIcWxjls4N8Az7AFE0DJNf4NG2gFh4
664,I,Very Big Noob,174,146,False,False,False,False,xHdvQ6sQnddz-Ikw-CWjIdkvg3Ex-5siNubF5mLy0drX4tQ
664,I,Daksider,384,351,False,False,False,False,HMzR_DAisVHAJ4r1fjIpz9m9VxSBafoFWKs22GCfjOT6DT0
664,I,yzj,170,129,False,True,False,False,Di2Gfy8gUWVGKORmirQYc35x-qmmY1nNm8iQIdl0OsODh1CXCzFM3QtvRg
664,I,keia,276,242,False,False,True,False,rHwN4fHyVs31gSxXMXJraQTc_Mf2JlenaNms7ptnU742xBQ
664,I,no1 escaped,740,651,False,False,False,False,UbuitS3tduSU6RaWillIYT5nVdgefts4iVo5buzaPuFcuSY
663,I,Ichigø Kurøsaki,631,595,False,False,False,False,gUU_P37CDijbU8BKIvNe0uEoGOxlmIwM31SWgK4x2o7jrLM
662,I,IIIlIllIIIllIll,148,115,False,False,False,False,R7dqe46FiQf1Z6aGuAUnoTT3LXt4gj0Mkv_qp3dKtci6g5mz
662,I,STREYITO,331,310,False,False,True,False,diAB5CPL02wFLEWj4bt6q72lriB1d8cKi_ee-KnL_7bzT-ZGnpFBjdm_MQ
662,I,LST Noxus,174,127,True,False,False,False,3o5nc3QLtKrDZzsdQH4SEeqohPwmDk_YwjT1FdZF7D8BG6Q
662,I,FaZe amuwestwood,341,298,False,False,False,False,QS_ampU6UUQfMu51c3ZH7ynlo2VvI5r0OcVaDjkK4dSWLv14b6D_3xSuCg
661,I,Suspect Shinobi,841,812,False,False,True,False,uY9qwAkxNBjYswILTi6ugdqBhdDxYEUmTEqxOP7hQnDjd_M
661,I,against the ødds,635,596,False,True,False,False,slBqplHQFGDl8-GFfPYT35kNc-yAEpb9LBwUpXqmIbIdMEjdFrQydCd5KA
661,I,o77o,350,301,False,False,True,False,Q-fyrE8kV4tMTfYokTv3dn-aYLkPVy6PaWctZ-0FulhBzWg
660,I,Arima Kousěi,473,439,False,False,True,False,sCJcQWitSlXWMj3Jb5ok7Ux7DpjaRr44YmPJKpZHKfk9juo2
659,I,Meta Aware,313,243,False,False,True,False,xEbmvVy1VviqInqYbn-4_NRXp1pCbzjRXbG6V24HQhcWfJU
659,I,peppe loco,528,493,True,False,True,False,fgZLf4pBsCROBkUEbxyFao2KJGNJLE1CWaauMQMCMxB-ddhjT3UB_5baEg
658,I,ED FisheR,593,561,False,False,True,False,ttnV1lrsrfQhbbO3fgWLSCsxHRLF_qLe9bb3ZmGU16o93N4
657,I,Braccus Rexx,210,166,False,True,False,False,OJ3W-QDxFuZVPchGbG6j_TITvzvhPMgTQ1e-UORS8YJcDZgm
657,I,Humble Senna,262,229,False,False,False,False,lVGfD3-qOzNm99Pq0EX0CqcVy4d-88s_kCbjr5a7ZCWRJT0
657,I,Close 1ne,315,277,False,False,True,False,9xiS3H5oalTzXbamupXejJxtWuug2DdzgBPl-wuHrhRg8Vg
656,I,kojamord,342,302,False,False,True,False,nioB2LsEfhlPlGYvo2L9yx2fVzzGoYR5ZUboH43HikBvXONj8T-pZ4U5UQ
656,I,Beboppp,177,113,True,False,True,False,YKCPJ2zi73vJ7zGLimMZl3v0ZuSBT1spuNdxEikeOgbJqfNQ
656,I,BDS xMatty,132,99,False,False,True,False,jmQ1ZI7qThg3ldaluFxuM7DaaKEze-g5oy77akUiqej3en8
655,I,Gabbo,252,221,False,False,False,False,7kszEJYKyzfljJTC45UmsQxpw01FlraMHAYrDqlut4DcZBU
655,I,nafkelah1,141,102,False,False,False,False,Yhyi1Em7xEufP4jJcqIvc_iXgYtoMbZFOOKgNva3osnf5NEv0F8E3X_JVw
655,I,MONSTERHIGH FAN,239,187,False,False,True,False,u1s0LCDuvgrxoG2hpcQI3CLj7Rietav3zdQrDlwCr3sGRliu5jGJDvqmHA
654,I,foukinha gostosa,654,613,False,False,False,False,jUpal3IOUX8fQI2yna2hR9CLRbZHdKhM6E1ZXESLge8cDRw
654,I,LLS Svikter,312,278,False,False,True,False,_gGj8TwtodzLziDgcS--mgHK19mZ3M8e6Klw9t1YTmU2DOg
653,I,Vinxen,344,308,False,True,False,False,yKFAS-QoAK08Yyg-TvGybHF4f4ZWO_0kV6IQrzXLLe33WwQ
653,I,Margery,314,274,False,False,False,False,r5wJ24LA2QORSgUt1GF6NCsJO3bkh9tPS09vGTBSoYYlfU2vP1-a7YyM1g
653,I,Bolyy1,161,127,False,False,True,False,SKxb9DQ91USM3f3TlNfDtADOZp32m3hOHbJv2iMrpY_UmChV
653,I,wheelchairbrain,190,177,True,False,False,False,gcKMhI8buOp3Zm9N7b4IUlSR4_-ElC3A2HU8DLOVXZbNyRQ
653,I,DOPAWIN,547,514,False,False,True,False,sOt2-o4x28Xv2G2PqELrNDaykOdKsv7IFALM4bODDoJGO00
653,I,Orion Kassime,382,341,True,True,False,False,49hkI1wcE9suXMEngiCnAfNQYDokO-9yCAFvlf16JeFIPtM
652,I,810280111,140,122,False,False,True,False,h1M249b_9uu0ldCxsLjKTWIRyPlL6YGE8pZqSG1IMQvzeIa8M9cpBbxxIQ
652,I, Silixelf,385,350,True,True,False,False,ehuKRtHOCQGJR6i8lPdaQpNJdjhXX94RHaPk37qwkvkhHR0i
652,I,Enidb,169,126,False,False,True,False,S0A4i4NqHixx0PHDphmkh4okR-abnK4bp8yaziIwRpIaIrRz
651,I,Gizmo24,324,303,False,False,True,False,xN0tuoAPM3zKAoFvJ9xTQPnAK-2GIEvgKiu7hg_8X2BpOs0
651,I,șex,126,88,False,False,False,False,jL6cvsW-0zBtmcahKCrKF_3IDA2mCdTStxnq7ho8VV-tu-wAmSXaFed7gQ
651,I,IlIlIIIllIIlIlIl,133,108,False,True,False,False,I9WV_hHiqGKFaeljMv_8-788SnWDiAYX-U71NP8TV-RV68QMPboY_IVkQw
651,I,Past tense,298,268,False,False,False,False,qV-2sSnCMYV3gQUBi7u3KuQTgEsIPhL2JBZV8HUr7VG7vSeD
651,I,Specky,1070,1036,False,False,True,False,Q8NGbgDEymNfnOBmDURFNtxVkRm5NrkNgl9y2VwasNFbHtQ
651,I,UItraInstinctTop,517,481,True,False,True,False,63k4esLZwd67akLKpLxuY5Xh3EOCuygCvEpy4XqzGIGO9KA
650,I,sussy topIaner,542,517,False,False,True,False,Hor_IBnGOCKfG6B-Evwb05jQbdizDJvTqeOjQZYghKuRe3g
650,I,Olbayd,359,323,False,False,True,False,FGmHwRtDtTk4g8qV-9to9zB-GBwpahVs7xAfYbmyOG5nCdSt0YRn4cbUiw
650,I,Kât l ï Äm,679,633,False,False,False,False,FuRt-8TRLXUzeR2PUgs54iSk_WSGpx4kD4FS7M44-94RExc
649,I,CG Apollo,291,255,False,False,False,False,Fy73y_hBfziByjn4MbIJAIKs0tzbaVnfp4ZMsCK6kPxJoME
649,I,Apoooh,233,199,False,False,False,False,qJCL6tp5YJKtomQOUSrl6JwEMuyho9EbGeeJxIoUhT8G1UI
649,I,ItsTime,322,256,False,False,False,False,AQ-3avPoVLQ_0gI4ZJ8Hcn98jNY592vA_XEchS9OuUVupj-QtQ4W-NBjTQ
649,I,JeppeHou,321,283,False,False,True,False,4_ZdAlxOBu6jTQPDZazwiukN4jppggHjiOFKCI0uf9_D0ng
648,I,chill and play,307,280,False,False,False,False,ha83xtki77toFS7dfhBseJ7rwa28CasBKKNqg_4ogxyIClo
648,I,Fozzyfoster,311,277,False,False,False,False,CC3PSBmX3OyzbZWKlWhaYSvtlonLVx8TnQVKSv5Wmd9KubU
648,I,VLT Julgrim,296,259,False,False,False,False,NV2HaCYLlV6zomiS2U44uZcCYSkUwpd8vOy7nG_SIEJTaYo
648,I,KSV Ruler ,269,230,False,True,False,False,dozfOx87tJyh-2mGyBm-kBAmiNEna13L4r9RKOmIOOMeNdw
648,I,Jus Marusic,221,191,False,True,False,False,IOBAdO3ISWCd5AWOII1bG3qZ-uFDzEiGL7-kmX6SY6tKflc_
647,I,Fanta de Limon,413,381,False,False,True,False,b2X-qgIIQ7dGU7jv_CWCF_pwhpP8T_ylVYdC-ZTihBA5FWc
647,I,KING CXlll,330,299,False,True,False,False,icrpj1XkNltpiBgo0qQtAvJal--jV3DmJeic9F_eBW3VmZgf
647,I,yüzenköfte,640,614,False,True,False,False,IoA_9RHoaF6-nOgf0de7ArvCyN2DPVmMyQWg0dissHCsRpw
647,I,Slave Catboy,237,203,False,True,False,False,Fde4rQxtleExbmpeVpTTmAvXXkv0vnJDPktVCenJfBxb_RI
647,I,2023MENACE,394,361,True,False,True,False,ibDsQph7sp8Kx-4EiJWnBnsTb90bLMjC2Cqv85V4nZaXOz5Y
646,I,blitza drug acc,210,162,False,False,False,False,mEcy3-eimNe9x8afGMxlqxtFle8do6_ReIl24G2bpzwoGcBm
645,I,twt bunnierina,700,616,False,False,True,False,Dpdc5BLM7oZIh-XTwk51fUG-yTrEPMkav03aw3hWHqyJToU
644,I,techoteco,646,605,True,False,True,False,WnK_NnyO1uMmpvu9w1GR3Iw2ZoQbCfRp-21dgEWSmS0OaNU
644,I,PapiTeero,744,704,False,False,True,False,dGFrPb3x1D6G73xzU_09h38eyCEk2YsCefTl7tu7BqJ2zkw
644,I,Majd1,325,283,False,False,True,False,gAmA3zgnbujVj5grtu4RE-zqLVOuRVrCrL8HOpDAp0qaPJ5tjYRKurrLjg
644,I,masn hate me,209,174,False,True,False,False,9Ht9dojv32hJEsmWUb3-debePi3sWy_SEEBeb4txOWOlxHU
643,I,babi fanboy,444,413,False,True,False,False,GlWQIZ7MOq-hlGEEby-Bo8mUHLQ0xOYw0OuSlfbmfLt2
643,I,AUDI RS3 Quattro,128,76,False,False,True,False,tLKBhOjZ32a-EqeVL0lDWmtwRGp-JH4ltF6i2pYAbLJkMJLymGbvM11lKQ
643,I,asko kusko zako ,175,153,True,False,True,False,eF4OFCFCrx_5FvTYM0lo6Y0Nvf0IMhdSiD5hxqF-TLuh3hkMDWXwWdwmCA
643,I,PopesWornOutBoy,742,707,False,True,False,False,vJhbTaw-OFnm1ieKIN13NLIzjDuT3BIvNDXijJczA7SlC3I
642,I,420WeabooSlayer,307,277,False,False,False,False,NpjgGUxPFNhzAZ6GouYTF58b3kPcpDTmmEtA12lsEnYBLkU
642,I,Xièchén,183,145,False,False,True,False,H51SUAzdPQlKQbZIMohtn2uK_K8YL1Abn_B408P3lOCsBUM
642,I,ECPU Krysia,137,104,False,False,False,False,-m60n3eVYeCnLWfMReXvG3iI1scxq6YLQABbFN9IqwZwpCK7qfMbWsRp4w
642,I,K69YS420D5GS,331,286,False,True,False,False,MklIxF-ToYOYKd3d2A3FsmnmpWW22I3U06DaMpjFWLVmznU
642,I,H0rnlime,270,234,False,False,True,False,EeAXPyhM13ozulG-ddlWd6FrF8Ayo-IGdx8uulPy1aIJJtUa
642,I,the xx hood,176,133,True,False,True,False,-ngpSlquQclMN6k5zEgPaJHtnBfg__ij-HV_5AlJ7ase-X1u
641,I,i cant be arsed,102,80,False,False,True,False,m59Ttv59FVWWzaL2oDnDxjilAugFFXn-BWzdLNkRcVR9orASzgM9FyAoLg
641,I,Samarian Warrior,410,375,False,False,False,False,EFTIAbaa2kE6ZV_AqKyZPbt8RNUiTetXzM0BltICNqQI5Iw
641,I,Pyra Bzz Bzz,565,533,False,False,True,False,tv1QKYym4SWb81Vn4Gt-XxZ-MLbwLCQQ9yy6vl582h6P5Ls
641,I,x4T7,249,209,False,False,False,False,HJMwiBaHHCuLSdqpdpvmOxGszAKwzDTXe-ndMai2FTgQKqA
640,I,Srimakonda,1189,1145,False,False,True,False,vIYoFnRuEfm6EiUuqTGIgZYJv9H8L3oaLHP_sQpNhrL5ugPmeanxlJq0cQ
640,I,MnymMnym6,164,124,False,True,False,False,pN8LHokU3J8v3OZL46QmL8JhnDnMPw51FmFbnvbt8eSIrqFbZloCv_0Stw
640,I,Eiannahleyn,360,295,True,False,True,False,2-rSKZVWyOY176-9qXrBZIFelIO5ZX14iUpWBD-IE-fdKvX1FRNqNWXAhg
640,I,Jejko,296,267,False,False,False,False,IqG3vfdpYwoMiPf1-KaWBVhqRK7krRGtmiFUYfOilMpyDCc
639,I,pricehasbeenpaid,232,201,False,False,True,False,3FN-GoH-kK_VDTsPl6S0gB_M4kFg0mNRMtZuY9SVJJxkjBe1
639,I,SunDiego,213,190,False,False,False,False,IOzo4JULqWDttRdRxxsXFaGM-etaWGh1FnhoEwNVeSV2zRs
639,I,PykeRellRakanBAN,230,180,False,False,True,False,nhL5Hd9zAod3lv4zAW6acmx8PYHSAdjtbmu2PBeoZHICspS6
639,I,L Vasco O ,507,473,False,True,False,False,rG4ji9Ktwc1ShzD9m1nABBtu6VA7Gkd5utEt07hqRgD-JxL9KMa05aB9gg
638,I,C9 Veigar V2,152,117,False,False,False,False,saYUCeSLUMES1fjEEeSGo5LCi-6uraPHPysP4l0N9CJdzPU
638,I,Liloup,181,152,False,False,True,False,mnuhr2aq1nD8RZn8SX2Cf1VJMxmevej0BQIqCmrN413xQbr9DgKIC5sPkg
638,I,V Matiaslaclasse,262,229,False,False,False,False,h_T_R9Xg2zZNjYugkR7r_mY2G4qkZ57TmAC7NjxVXm1fXWw
638,I,Kha Rona,314,272,False,False,True,False,ZcLyXvUGpj18uJr1ttHaQlKOgM4r5iUswSd_T3b50A-4Fpc
638,I,ViV Bibou,451,420,True,True,False,False,BVTx_FTS6ODndb8lXOBs8ko5qE6BYEhR-_y0L4mA4xZsEYM
638,I,N0TRétaardeédTBH,581,537,False,False,True,False,oRTJCelHyj-TMCmQ-_SVc_b1cUCizNBA3CjIihS7pYeQ15D5
637,I,IN THE MATRIXX,238,209,False,False,False,False,IFwl4w2_qzv3mhQfGt_NlaB0O3G4VHo-__QFpcEPc5vwyn0tpBPt_XDg6Q
637,I,IFKNHATETHISLIFE,677,640,False,False,True,False,3wsuintOqRXO2RGq8uEWeFAE5gi4TJEeigzMPPnHdwdLV8R1
636,I,rottebænki,163,143,False,False,True,False,p1wXKDVh-BZhWsbHpFrFpWxJk67BltY_4QpSPaGanRRVY0s
636,I,Cêrsei Lannister,168,136,False,True,False,False,uZzA-FvG2IJKvytQT17LoQApHWGMsGYJhN3Au1zP2JECHge5JthBlPpBGA
636,I,HMpeiwan MUD,373,311,False,False,False,False,6OzhU_Szl2FKcYCq7hn5iMNwfpbCVE81uUl4KYzFFN83DY4UQI2qhzdd2Q
636,I,Spellhunter ,162,115,False,False,True,False,5QFiLomUcHVDplmctvuspNim_KCaL6KoOSsRyPQHZH_JpHjjEuFSl-yYpQ
636,I,silkysmath,649,620,False,False,True,False,f4zfNRmFCeI_1f36Kgrh58vImUktzGScc4Al4XtfdvSBcBI
636,I,blonder Dackel,698,673,True,False,True,False,VNRyMHH3kMARDUP8rx-bJXTgRRegIQyJnBUhJ2Pwduf_iS0
635,I,Sleepwalkîng,284,245,False,False,True,False,1fmQYcGqSHvWjIfgrF0XgWjv4OGJSo6-oFQn4CfqjqYKJ50CqjPv5fT-YA
635,I,FC Taewang 08,276,245,True,False,True,False,JJGBDu7W__iUydX0vLQ8n4XJZJDM_28SE-H6MyDhE6dEFHM
635,I,9eetoo,324,294,False,False,True,False,2So3b3KmQJTl0BkM_o6dnE2S8wMI2crUFcGgyil4Yi9OFwE
635,I,JUSTKEEPGOlNG,244,209,False,False,True,False,LlQm1leefbwrvSizPJYSQB6CnyainM3nHltMGh1KCDgpZ0yzFRLWzdr87Q
635,I,Kuro Tony,302,279,False,False,False,False,0G3um9RZa7XPwTesSOhB89WL_VAY2Zh41r2k55eqBJcxrc4
634,I,dridro,297,267,False,False,True,False,Q6hJqXNKDnkjhAtGKsToW-3Ua5MYuFw4gylTJrkO97btJ08
634,I,Cybergeddon,313,266,False,False,True,False,nWchCrybsdeFjWZ2KusorIvwMu3BAA178rCC7eSQ-IM7xcU
634,I,midlanewin,388,361,False,False,False,False,OM2UInejEz9y3cfaIXHTW876lfxf_RzFgIuZDgoB1O3mebg
634,I,405 anthem,162,130,False,False,False,False,sVvU4FCGfhPh_BvSDrMBFKGD2gk5zk87d5R5ncWn34e3OZ1JECB6PKCslg
633,I,IDRNKURMILKSHAKE,525,500,False,False,True,False,2eHtB1n4RC2QqbsM2zntd2nghPPBDrarPl1BwtvCj0RNJmhc
633,I,retsu unohanâ,491,444,False,False,True,False,CC_-qjZhcnlNulcQ6CAhq2-sNmGFcfQXtMXfZmMmHVTJQ1rPzxyFWJc-OQ
633,I,SirVicta,167,127,False,False,True,False,JhUPKnme838TZJL5wzXRGpE9zXI7ijJRt9qaqKCA127YS_-l
632,I,sof,285,253,False,False,True,False,x79NiG2sYNPNkxmKGHLTt3ztAUl8N4tsb31hXUoabb8Xyc0
632,I,ComboScriptXD,405,367,True,False,True,False,cDFEkGYSQL-peYmlnkYZsh0o1m9_Rm5P6NelIdNZKqpLS3wQ
631,I,Benn Beckman3,200,175,False,False,False,False,kUxEKtGWDuLDLVCR586uJkPHVPte3sCR3mFgtS7rP--ko5M
631,I,Kalesyn,196,165,False,False,False,False,4mx6ACH1l1kZWNHqAuAmeBLMtxlQr4cbKQK9GnJ1R4ZFLIo
631,I,S3FA,308,272,True,False,True,False,fCbXtG-niWe083RSsbDK0Xz4wKtqotZGG58yzMJh3jXWcoo
631,I,AdaszOnion,502,467,False,False,False,False,fTTTv2DtNV-70QL9rjDKU3bAuYfZ3ZvIwrWRoeCwCnRdxlVP
630,I,William4,350,316,False,False,True,False,1FxUPHPgrfv7b7t-W6ExeWfns2hDiYkohaaZQyZTVoD-90M
630,I,ZaZeeeeZaZ,426,400,False,False,True,False,BU_OS9R5u0gn5eIGacLU8LR_bb0NsGCfapLMDDrvTzDxxVcy
630,I,Joinze PXXL,677,656,False,False,True,False,0td9KaobObH64qi4Ij5N2VwL-2rg_ACKO0BB2oqdljoyTmSE
630,I,Pykeáchu,150,108,False,False,True,False,lCNHpuNw-H00KNxofL0_qqWS93lvI_LWQuCdaXx0NiFbf37v
630,I,SmD GePaWN3d,174,139,True,False,True,False,CJr-y-DSWVDMRThafNC01E-c_wUv_d9eotI4G2bxxblaL64
630,I,kasadei,348,311,False,False,False,False,1rH1KbQPyYBake7Vcy3Wl4mjwfRXJvp4zyHf836BaYz5mxav
629,I,HopeSheSeesThis,230,209,False,False,True,False,UISDQAc7pY3cAUCWyXyyGgXtTwcasGmUJrsbfkoniIPbYd7E17sQWfhRYQ
629,I,WE NEVER ST0P,238,195,False,False,True,False,tNl5piz-HVgnG9whCZSUGyIttJ95SSlZiU-0Aof0KiP1ExU
629,I,Xayoo,232,201,True,False,True,False,7cVB2rg6kZiZapFN4IOzW-t_mUeAn4ffeayy05J-dj4PYfge0W31RiQ-OQ
629,I,Sally DangJiaDe,235,173,False,False,True,False,MqUweUx_vX7MmQQjvcUC39HcGh22XlNM-us24f-VINQLWhPRL_RTbiF9Hw
629,I,Kolashiu,154,118,True,False,True,False,m8SuT8D1ufRAA9CLpjFBKY5cnQoDgHEIXc9UWY0e0k3enmkF
628,I,Futóu lànyòngzhe,163,135,True,False,True,False,341Fe4Uz6_aqmUgtwtFJLM71rCuCu9PA7fMRGhQYT1t3fLYIq3Urdqr-xA
